omaksuttava	Present
jousisoittimet	None
kuoreutunen	Present
houkutteleva	Present
maltillistunemme	Present
parkinnevat	Present
vastustin	Past
solmittava	Present
heltisi	Past
mainittava	Present
hopeakuusilla	None
ryhdyin	Past
pitelevät	Present
väläytti	Past
abstraktisti	Past
vähenisivät	Present
tiivistävät	Present
laukaistava	Present
kannatuksen	None
puristettu	Past
kulutan	Present
närkästytti	Past
pelastuivat	Past
porstuaa	None
rutistamme	Present
viskatsatta	None
kulminoitui	Past
jäykistä	Present
laakeroinen	Present
kironnut	Past
aptameeriä	None
nousen	Present
paljakkaseitikkejä	None
lievitetään	Present
muusikkoina	None
harmonista	Present
unohtavat	Present
frigideiltä	None
aiot	Present
laiminlyöty	Past
tunnustautunemme	Present
valkosipulia	None
pesukarhu	None
keskittyisivät	Present
urkitaan	Present
työllistivät	Past
imitoiva	Present
tainnuttaa	Present
ammoniumkloridia	None
reaalistaisitte	Present
tankkeihin	None
muunnettu	Past
kohdennetaan	Present
nöyryytettiin	Past
alkuaine	None
kohtelevat	Present
rantakukin	None
taistelijoiksi	None
sukaisisin	Present
testannut	Past
määrätty	Past
ylläpidettävä	Present
lumivuohet	None
säännösteltiin	Past
vaivataan	Present
näytti	Past
ohittanut	Past
loukkaisi	Present
podettava	Present
huhua	Present
ryhdistäytyi	Past
kytkin	Past
tarkkaillen	Present
bussin	None
kiusattiin	Past
pysyköön	Present
nykyttänevät	Present
tervaantuisit	Present
painotuimme	Past
kaasuuntuu	Present
ennallistaa	Present
manista	None
lisääntyisi	Present
poikittaiset	None
kaatuisi	Present
mullisti	Past
tukeutuivat	Past
hedelmäsalaatilta	None
jäähdyttävät	Present
laihentuisivat	Present
hyväksyvä	Present
haavoittavat	Present
tunkee	Present
jakobiinit	None
tietämättömäksi	None
demokraattista	Present
näytetty	Past
aiemmilla	None
rekvisiittoina	None
köyristänee	Present
dramatisoitu	Past
ratsasta	Present
mikroprosessori	None
arvottanen	Present
islanninhevonen	None
kukista	Present
likistäydyttäköön	Present
virtasivat	Past
värähtely	None
salaliittolaisten	None
kaivokselta	None
puoliverinen	None
palkittiin	Past
rintasyövillä	None
hautaantuisitte	Present
keskusteltiin	Past
ilmoittautuvat	Present
älykkäinä	None
ihasteleva	Present
paimentaa	Present
muovannut	Past
seostetaan	Present
optiikkaa	None
sirottelisin	Present
aiheutui	Past
heijastui	Past
tissuttaisin	Present
käyttäjätunnuksesta	None
lainailtiin	Past
tuhlaisi	Present
eväs	None
käsineillä	None
jankuttaa	Present
vastahyökkäyksestä	None
vaimennetaan	Present
hulmauttanette	Present
iskettäkööt	Present
vaihdetaan	Present
ryösteli	Past
murhaisi	Present
elokuvakameroihin	None
hahmottuvat	Present
ryöväsivät	Past
pukeutuivat	Past
ratkesi	Past
arvostivat	Past
sävyttänevät	Present
ilmene	Present
eriyttää	Present
kulminoituivat	Past
epäillyt	Past
värielokuvilta	None
värähteli	Past
oudostuttakoot	Present
paljastavat	Present
avataan	Present
junaili	Past
verratkaa	Present
heilauttaa	Present
liikuttanut	Past
institutionaalistuivat	Past
soutivat	Past
aktivoidaan	Present
tahmauduin	Past
edellytetään	Present
ähisty	Past
jäädä	Present
hypitään	Present
pakkotyötä	None
estyvät	Present
rakastettu	Past
todenmukaista	None
peräkkäisten	None
molottakaa	Present
ammattilaistuisimme	Present
mellakoitiin	Past
lajitellaan	Present
hiillosta	Present
vatsakalvon	None
ulvoimme	Past
klovnia	None
välittyivät	Past
purkautuivat	Past
noudata	Present
suojelemisesta	None
seisattakaamme	Present
halo	Present
kavahti	Past
tuhoaisivat	Present
veikkaisin	Present
äänieristetty	Past
polkimen	None
vaimentavat	Present
varjostanut	Past
sisäistänyt	Past
liittäisi	Present
kauhuelokuvien	None
kutee	Present
huhutaan	Present
beille	None
hypetettäköön	Present
suojellut	Past
keräiltiin	Past
viettivät	Past
punktoiva	Present
kuumennettava	Present
periaatteena	None
rajannut	Past
oppineita	None
syventävä	Present
bitit	None
kompleksiluvun	None
hillitse	Present
pahensi	Past
aientanette	Present
pahoinpiteli	Past
suomentanut	Past
levyttänette	Present
pitänyt	Past
viherkaihi	None
mameroja	None
todennetaan	Present
sähköasennusten	None
sisältyvä	Present
vähäisinä	None
hinku	None
jaavalaisina	None
hyppäsivät	Past
johteessa	None
salanimen	None
kokoon	None
markkinoitu	Past
selkeytettiin	Past
puno	Present
suonen	Present
demoneilta	None
ammattioppilaitokset	None
menetysten	None
hillitsee	Present
tuaregeille	None
pestautui	Past
kondiksina	None
viitattaisiin	Present
hehkuttaa	Present
toimielimissä	None
lakkautetaan	Present
pidättäytyi	Past
suututti	Past
poikkeusluvan	None
katsottu	Past
sulautui	Past
tomua	Present
seikkailulle	None
kariutunut	Past
hylyistä	None
valehtelisin	Present
salakuljettanut	Past
ruoti	Past
voimakkuuksina	None
mitoitettiin	Past
laimennetaan	Present
liioiteltiin	Past
kykenisivät	Present
murusta	Present
pyörivä	Present
ylimääräisillä	None
johdoissa	None
imeytyvä	Present
patosi	Past
viilasimme	Past
kampauttakaa	Present
lanttuperhoseksi	None
koivunpuistohapero	None
kojeistettiin	Past
linnoitukset	None
läpäisi	Past
kunnioittava	Present
uikutetaan	Present
vierasta	Present
uppoutuu	Present
kehräävä	Present
pohjolassa	None
sokeutatte	Present
keikkaili	Past
meilatkaamme	Present
kierrättää	Present
säästyivät	Past
pahentavat	Present
syöksevät	Present
missiota	None
taistelukärjen	None
kartellen	Present
harkitsevat	Present
kaksipäiväinen	None
kahnaisi	Present
pitäjää	None
poistivat	Past
ulotti	Past
safkasitte	Past
tuuletin	Past
lähetetään	Present
taistelukentille	None
ryssänrenkien	None
muutan	Present
hirvittää	Present
auttanut	Past
kunnioittivat	Past
laihdutti	Past
tassujen	None
säiliöitiin	Past
merkkasin	Past
salakka	None
ulkoistettiin	Past
ivasi	Past
sivaltanevat	Present
puolusteltu	Past
himmeäksi	None
suoritettiin	Past
teräksistä	None
poikennut	Past
saksalaistunen	Present
ylipainoisena	None
huomautettakoon	Present
toruille	None
kaksikieliset	None
kaksoiselämässä	None
pärjäisi	Present
paskiainen	None
benfotiamiini	None
parametrilla	None
hedelmöittynyt	Past
tulitikkuetiketille	None
laukaisisitte	Present
lyötti	Past
kyseenalaistivat	Past
utelette	Present
puukotettu	Past
säilyisi	Present
hiukkasfysiikassa	None
kannatukset	None
käytimme	Past
etidronihappoja	None
selvittivät	Past
faasista	None
kuljettu	Past
tarjottu	Past
pinnistettiin	Past
pidettäisiin	Present
puren	Present
valokuva	None
seilasi	Past
pakollistettakoon	Present
äänestetään	Present
luomukset	None
noustava	Present
liuottavat	Present
laskuveden	None
rauhoitti	Past
soveltuvuutta	None
läimäätte	Present
hopeamitalein	None
turvattu	Past
robotisoitaisiin	Present
saavutti	Past
ajanmukaistettiin	Past
ahdistavat	Present
ohjausjärjestelmien	None
asensi	Past
kulumiseen	None
voidan	Present
kylmätä	None
eturistiriita	None
pakolaisille	None
tulittavat	Present
nykyisen	None
irrotellette	Present
kateeksi	None
sylyssä	None
heilui	Past
supistuksia	None
epäonnistui	Past
ripsieläimet	None
rapsutetaan	Present
luutunut	Past
uskottava	Present
paahdettakoon	Present
johdinta	None
läänit	None
tulkitse	Present
riidellään	Present
tyylilajissa	None
norjentuisivat	Present
komeilitte	Past
huttua	None
annosteltava	Present
pingottanevat	Present
valaistuu	Present
kiksauttaisi	Present
humanisoinet	Present
tehtaisiin	None
halkaistiin	Past
viljelee	Present
laskettu	Past
laidunnetaan	Present
koittanee	Present
huojukoot	Present
vaihdettu	Past
joutava	Present
pirstovat	Present
ilmentävät	Present
selaillut	Past
tiedettiin	Past
synteettisessä	None
oksetuttakoon	Present
viirupöllöt	None
ohjelmistoissa	None
päde	Present
vaihtelisi	Present
haaroittuu	Present
hapetu	Present
reunustavat	Present
ihailtiin	Past
lennättivät	Past
viruu	Present
vahtimestariksi	None
tavoittaa	Present
pinnistitte	Past
oivaltaa	Present
tunnokkaaksi	None
kaislikossa	None
välttäisi	Present
totottaneen	Present
harhaili	Past
välttyisivät	Present
levytetty	Past
naksuvat	Present
hapannuttu	Past
ikuisena	None
roomalaisina	None
yhdistellen	Present
preussissa	None
spekuloidaan	Present
temmattu	Past
valloittavat	Present
taivutettiin	Past
koostanut	Past
muunna	Present
kompromissilla	None
tarkasti	Past
talvihorroksitta	None
harrasti	Past
kaappaavat	Present
levittyy	Present
liikennöitävä	Present
sokeerattaisiin	Present
ansaita	None
kuivattavat	Present
piilota	Present
läimäyttävä	Present
harjoitettava	Present
rikastuttavat	Present
vetäjänä	None
noidumme	Present
painostaa	Present
paalupaikka	None
selvitelty	Past
muisteltiin	Past
kipristettäköön	Present
putkiremontille	None
spiritistillä	None
karhennuttava	Present
ärsytymme	Present
ääripäinä	None
vety	Present
mangrovelle	None
höyrystyvät	Present
tuplaan	Present
tavoittaisi	Present
astun	Present
menehdyttäneen	Present
kertaiseksi	None
närkästyi	Past
vitsaili	Past
tilastoinut	Past
ravisteli	Past
laboratorio	None
vertaileva	Present
potevat	Present
maileja	None
kiristänyt	Past
lipeää	Present
läimäisevä	Present
kahvituttanette	Present
käänsin	Past
purkkaa	None
ärjykööt	Present
parannettu	Past
laitteiden	None
joukkueisiin	None
unohdetaan	Present
kilvoittelivat	Past
valmistaudu	Present
haketta	None
etsitään	Present
hölpöttäisitte	Present
aatemaailman	None
asusteli	Past
kihlattiin	Past
vertauskuvallisessa	None
havainnoidaan	Present
syvimmästä	None
stoalaisilla	None
heitettävä	Present
tuhlannut	Past
uusiutuvalla	None
leikkikentällä	None
pysäyttäisi	Present
ankkuroitu	Past
printtiliuskoihin	None
saapuva	Present
mailiin	None
saattaa	Present
voideltiin	Past
aiheuttanut	Past
esiintymisistä	None
kellittäisiin	Present
pahentui	Past
selitettiin	Past
tarkoitamme	Present
yltävät	Present
hyväkuntoisina	None
eurooppalaista	Present
haavoittunut	Past
irrottautuu	Present
leppyi	Past
vapaaehtoisin	None
hallituskriisi	None
tarrautuvat	Present
iskeytynyt	Past
jatkukoon	Present
pumppasi	Past
yksityistetään	Present
suurennettiin	Past
pelastaisi	Present
jaavan	None
tietäisit	Present
yllyttivät	Past
lupautuivat	Past
pakottavia	None
paranneltiin	Past
haettanevat	Present
naureskeltakoon	Present
virkavaltaistaisi	Present
kannustetaan	Present
kailotat	Present
nimetty	Past
kulutustavara	None
suljetaan	Present
havaittava	Present
tunnustelisivat	Present
pyöreähköjä	None
nopeuttanut	Past
voimakas	None
laitosta	Present
juridisten	None
pistänyt	Past
kirjava	None
palkintoon	None
eriytyvät	Present
afrikaansia	None
teologia	None
komentavat	Present
vierailivat	Past
hobiteille	None
solmittu	Past
lähetyssaarnaajiin	None
talvisaikaan	None
liikkuvuudelta	None
judoa	None
lausekkeessa	None
kunnostaa	Present
äärimmäisessä	None
haalenisimme	Present
vakautettu	Past
raivattava	Present
kuvailtiin	Past
ironisella	None
lähistöillä	None
upotti	Past
vihlaisevat	Present
pistellyt	Past
vieraillaan	Present
pakinoinut	Past
nimesin	Past
pienennä	Present
ekumeeniseen	None
juorutaan	Present
yksiköissä	None
painijoitta	None
jarrurummuille	None
kostavat	Present
yleistyivät	Past
leimaava	Present
siivilöidy	Present
puukot	None
kuormaan	Present
silmäisee	Present
koittakaa	Present
ryöstellyt	Past
erotettava	Present
pentujen	None
plasmaa	None
panssarimies	None
varjeli	Past
ääntelevät	Present
karmea	None
suuntautuvat	Present
viestijuoksuissa	None
eteläsuomalaiseen	None
pumpannevat	Present
karttui	Past
inhimillistänyt	Past
lopettaisit	Present
jumiutuisitte	Present
salamurhasi	Past
matkassa	None
söisi	Present
veikataan	Present
yllätä	Present
akatemiassa	None
mantrat	None
musiikkijuhla	None
vanhentui	Past
havaitseva	Present
hameeseen	None
merkitsin	Past
pallotelkaa	Present
heitin	Past
järjestykseksi	None
reippaaseen	None
karvaiset	None
nuolisimme	Present
raitista	Present
nepalilaisten	None
korisisivat	Present
valtakunnallisten	None
perimätiedon	None
kahisin	Past
digitoidaan	Present
epävirallisissa	None
hierovat	Present
ominaista	None
taukoavat	Present
maistaa	Present
valun	Present
ahdistivat	Past
kritisoitiin	Past
keräilivät	Past
galleriassa	None
päihitti	Past
erittävä	Present
jäsentyvät	Present
turhuuden	None
kaiversi	Past
kieltäydyttiin	Past
rauhantuomari	None
räjäytti	Past
miellettävä	Present
liikennöinyt	Past
uutispalvelu	None
välttyi	Past
nimittää	Present
varoo	Present
kristillisdemokraattisimpana	None
alentaa	Present
kamppaillut	Past
tasasi	Past
ehdottajien	None
taistelevat	Present
näyttäisi	Present
erottaudumme	Present
protestoitiin	Past
punastuin	Past
virnistettäköön	Present
polveutuu	Present
riko	Present
liehu	Present
vaikuttava	Present
antagonisteina	None
soolokitarat	None
pudottautui	Past
keskiosasta	None
viivyttävät	Present
auta	Present
spastikko	None
muokattu	Past
ilmaisuun	None
kansantajuista	Present
käsittelemättömiä	None
ukkostaa	Present
hyvästelee	Present
unelma	None
hohkunemme	Present
estelisivät	Present
määreet	None
tuurasi	Past
ala	Present
rynnistänen	Present
hermoille	None
laivaan	Present
toivu	Present
sähkömagneettisten	None
paistatimme	Past
palstoittaa	Present
kvantitatiivisen	None
keskittävät	Present
sotkeutui	Past
rakentaa	Present
velvoittanen	Present
soidintanemme	Present
työnsivät	Past
lidokaiini	None
muurataan	Present
hyökkäisi	Present
vaistonnet	Present
sanoutuisivat	Present
köyden	None
paistoivat	Past
luikerteli	Past
säännellään	Present
katkoivat	Past
ulkolaitamoottoreiksi	None
puolustava	Present
pomppii	Present
korsetit	None
aristan	Present
kiintyi	Past
hirnahdettiin	Past
mobilisoitiin	Past
aapinen	None
tutustuttaa	Present
koettakaa	Present
liikenneväyliin	None
valinnaiseksi	None
versoo	Present
kätkenyt	Past
sivuutettiin	Past
viimeistellään	Present
suunnannut	Past
syötti	Past
täytyttävä	Present
kapiteloiva	Present
romahtanen	Present
klikannut	Past
nuolenpäitä	None
polytekninen	None
raastuvassa	None
käytettäisiin	Present
aikailtava	Present
väitellen	Present
itkevät	Present
pitäisit	Present
piirittivät	Past
invaasiot	None
koonnettaisiin	Present
podcastit	None
onnistun	Present
sijalla	None
menestyksekkääksi	None
ajelutettaneen	Present
etabloitunut	Past
kuumensivat	Past
käytätte	Present
kiistetty	Past
nuottakalastuksin	None
päiväsi	Past
avioituu	Present
reservissä	None
telakassa	None
siedä	Present
kurottautukoon	Present
hopeakylkiin	None
sopimuksin	None
vääntyvät	Present
aikuistunut	Past
suojelemista	None
merkkaavat	Present
huviloita	None
voidellaan	Present
ruiskutettiin	Past
kumoat	Present
käännellään	Present
näyttävä	Present
pure	Present
kanjoneita	None
vaikeutuu	Present
käytettäköön	Present
puettu	Past
hytkytte	Present
voimista	Present
syötetään	Present
heittelivät	Past
kulutetaan	Present
säikäytti	Past
lukittuu	Present
tallennettiin	Past
tylsistynette	Present
elokuvasi	Past
kiihtyvät	Present
värjäytynette	Present
viimeistelty	Past
huolestuvat	Present
plussia	None
estävät	Present
koituivat	Past
ryösteltiin	Past
konsertoinut	Past
riemastuu	Present
masinoisit	Present
todensi	Past
saajaa	None
kehityshäiriöiden	None
puskualuksitta	None
sliippasi	Past
kuivausrummuksi	None
varmistuu	Present
yltyivät	Past
muuttuneita	None
epäkäytännöllisen	None
tiilitehtaita	None
sienijuuri	None
herkentyivät	Past
suisti	Past
piristyi	Past
asuntokaupoin	None
luksuksilta	None
räjäytettiin	Past
uidaan	Present
rahoittaa	Present
kokoonpanot	None
jaottelee	Present
raapii	Present
funktioihin	None
uupuu	Present
vaaransi	Past
arvaillaan	Present
vingahtelitte	Past
vahventaa	Present
patistettava	Present
muotoillaan	Present
ääreishermosto	None
laiduntaa	Present
ikääntyvä	Present
siirtona	None
nauhoittaa	Present
lueskelitte	Past
terhakkana	None
espoolainen	None
lainattava	Present
syyllistyvät	Present
kuuroutui	Past
luotti	Past
harmittaisi	Present
vaurioitunut	Past
puhdistettu	Past
luon	Present
lämpöpumppua	None
monipuolistuivat	Past
suunnistivat	Past
murtautunut	Past
uskonluopioon	None
vuosikirjoissa	None
keidassuot	None
valin	None
vihjata	None
apottiluostarin	None
tiputtanut	Past
translitteraatio	None
avioitunut	Past
puutun	Present
asioinette	Present
tervattu	Past
aikuismaista	None
pullistaa	Present
tavoitettaisiin	Present
suomensimme	Past
maisemoitu	Past
toikkaroitiin	Past
mineraalitärpäteille	None
louhintaa	None
kommunistipuolue	None
riensivät	Past
ruohosipulin	None
varoita	Present
hyväksyisin	Present
foorumeista	None
komennettu	Past
substituoiva	Present
nappasi	Past
vihertää	Present
kiirehtänette	Present
vuorattiin	Past
heiluvat	Present
kajonnet	Present
vieköön	Present
sijaitsisi	Present
muistelevat	Present
kirjoittelet	Present
ahdistelee	Present
simuloidaan	Present
tuotettava	Present
päivystää	Present
vältettäisiin	Present
alittavat	Present
vierähdettäneen	Present
innostava	Present
rajoittuisi	Present
hyväksytä	Present
vuohisiin	None
oksia	None
kestävät	Present
suolattu	Past
prässätty	Past
mitoittaa	Present
unettomuudesta	None
vastarintaa	None
päihitetty	Past
ruttotautisista	None
ylipäällikköä	None
viivaintegraali	None
toru	Present
sivistyneen	None
tälläisimme	Present
noudattelivat	Past
pysähtyisi	Present
operoidaan	Present
argumentoidaan	Present
ennallistettiin	Past
tarkastaisi	Present
hymyilee	Present
ruudukko	None
tulkittiin	Past
liioittelee	Present
säännöstellään	Present
kierikööt	Present
puristivat	Past
mahdu	Present
siirrettävällä	None
kuristava	Present
laajennettiin	Past
totuttauduitte	Past
saarnasi	Past
hyödynnettiin	Past
intensiivikurssiin	None
ftaalihapoissa	None
shakkilauta	None
uhrautuva	Present
eriytyivät	Past
kloonasi	Past
roottoreiksi	None
säily	Present
kokevat	Present
aksiooman	None
ammattiliitto	None
kreivitär	None
rajat	None
lipuu	Present
lokasuojat	None
ilmaantuu	Present
keynesiläisiä	None
prototyyppi	None
nimekkään	None
järkevästä	None
värjätty	Past
frikatiiviksi	None
tajunnut	Past
periytyvä	Present
jalkatukea	None
edellyttävät	Present
listaavat	Present
epämiellyttävää	None
eristä	Present
erotu	Present
laulanut	Past
kunnioittavaa	None
luukudoksille	None
möivät	Past
kiristyvä	Present
laajahko	None
riskeihin	None
toivottomuus	None
rykmenttien	None
eduskunnasta	None
hertut	None
sallii	Present
opasta	Present
vaivaavat	Present
paistaa	Present
selvittämättöminä	None
loikonut	Past
muinaisnorjan	None
päivitettiin	Past
kertyvä	Present
vaiennut	Past
tonkii	Present
isännöivä	Present
muokkaisi	Present
kansalaispalkoilta	None
eläköityi	Past
epärehellinen	None
evankelisluterilaisen	None
vahvistunut	Past
maistuvat	Present
synnytettiin	Past
kiivastuttaisi	Present
ansaitsee	Present
heinähatun	None
sijoitti	Past
haalasin	Past
hidastuivat	Past
syyhyn	Present
katselevat	Present
öljyävä	Present
valtiopäivämiesten	None
haaksirikkoutuvat	Present
neitsyenä	None
singleiksi	None
pussihukan	None
erehdyttää	Present
ajantasaista	Present
syöksyä	None
ilmaan	Present
etsiytyvät	Present
liukuu	Present
ilahtui	Past
osallistui	Past
tyrkyttää	Present
kätkeytyi	Past
typerä	None
lönkytän	Present
aroihin	None
huoltavat	Present
seuraaviin	None
rajoittanut	Past
pedoilta	None
reagoidaan	Present
jyryyttäisitte	Present
yksikköhinnoista	None
traagista	None
esittäisivät	Present
höyrystyi	Past
uudistuvat	Present
murrettiin	Past
hahmottavat	Present
asetutaan	Present
pysytään	Present
pämpännemme	Present
nipistelimme	Past
taajuudelta	None
painottunut	Past
läpäisee	Present
ehdollistunut	Past
varjeltu	Past
konsultoiva	Present
tekemisten	None
kätketty	Past
ihmettelisimme	Present
oksasta	Present
pettymyksestä	None
metsästävä	Present
kasvatettaisiin	Present
äänimäärällä	None
risot	Present
funtsittiin	Past
laajeni	Past
portaissa	None
rauhoittanut	Past
säästetty	Past
huohottimelle	None
alimpiin	None
magnetoenkefalografialle	None
ruopattu	Past
tunkeilemme	Present
liukene	Present
kaivettiin	Past
edennyt	Past
korahtaisitte	Present
peräpään	None
mahtaillemme	Present
muunnelmana	None
laskuvarjoja	None
sepittänyt	Past
rokotetaan	Present
ennustettu	Past
kanavoitu	Past
epäonnistunutta	None
jaoteltu	Past
kastautunevat	Present
punovat	Present
tutusta	Present
hävitti	Past
latasin	Past
modifioitu	Past
kuusikulmaisten	None
eksytte	Present
järkiinnyttiin	Past
työstä	Present
hekumoisi	Present
aplikoikaamme	Present
paronit	None
siroteltiin	Past
herkentänette	Present
katalyytti	None
pronssannette	Present
neulottu	Past
konsoleille	None
kipaisisi	Present
dominoinnista	None
originaalikappaleille	None
hakeutuu	Present
käsitän	Present
yhdistelee	Present
diskvalifioisitte	Present
mukautunut	Past
kehräytettiin	Past
kumosit	Past
miljöineen	None
isoja	None
telakoituu	Present
subaraknoidaalivuoto	None
uurtanut	Past
kärjistyvät	Present
ponnistelee	Present
latinisoitu	Past
kuivunut	Past
toistui	Past
aloitteikkaammilla	None
litkisi	Present
päivittäisi	Present
identifioidaan	Present
aikaansaanut	Past
splini	None
kromaatit	None
neuvoteltava	Present
kauppatavaran	None
määrittelee	Present
tarvitsin	Past
motivoitunut	Past
valkeahkoja	None
ruokasuolaan	None
ruiskuttavat	Present
alisuoriutumisetta	None
sairastaa	Present
itkenyt	Past
räjäyttää	Present
vuorijonojen	None
muodikkaiden	None
jäsentyy	Present
klubissa	None
puhalsi	Past
laajenevat	Present
ilmiannettiin	Past
pudottavat	Present
haihtuisi	Present
verstaassa	None
uhkailevat	Present
linnoitettiin	Past
pukivat	Past
hio	Present
paikallistettu	Past
tulkataan	Present
kiitotietä	None
koputellen	Present
dolfiinilla	None
krinoliini	None
peittäisi	Present
muokkaava	Present
esittelisi	Present
selkiytyy	Present
ajelevat	Present
liuotetaan	Present
kiitettiin	Past
pierren	Present
tungetaan	Present
halkesi	Past
lyhentyisivät	Present
vieroksuu	Present
rustokalat	None
soittaisi	Present
pystyakseli	None
sellolle	None
maskotiksi	None
tukanleikkuutta	None
hyödyttävät	Present
keskeytän	Present
ennustajan	None
suuntasi	Past
keinauttanen	Present
painanteet	None
kunnioittavat	Present
altisti	Past
järjestelin	Past
tarkkailtava	Present
kysyttävä	Present
harustetuksi	None
veneilystä	None
vuodatetaan	Present
estävä	Present
eristää	Present
kisataan	Present
varioidaan	Present
laukkaavat	Present
rekrytoitiin	Past
kuulokoiriin	None
selvitin	Past
ammattitaitoista	None
silmäilty	Past
puuseppää	None
selventäisi	Present
tasoitettava	Present
kietouduttiin	Past
lähentäkää	Present
liikennemerkillä	None
valotetaan	Present
valmista	Present
ostettu	Past
jälkeenjääneistä	None
radioitu	Past
kollegan	None
sekaan	Present
rationalisoitaisiin	Present
autamme	Present
miehittävät	Present
käännettiin	Past
tulevaisuuden	None
pantheonista	None
hymyilevä	Present
filosofoinee	Present
kypsyy	Present
haistoi	Past
editoitu	Past
monipuolisen	None
laskutetaan	Present
virkisti	Past
kohota	Present
pirstoutuisin	Present
salkoon	None
kätkee	Present
uskaltaisi	Present
juovakenguruilla	None
istuttivat	Past
aikauttanee	Present
agglutinoitakoon	Present
ryyppylaseitta	None
pidon	None
genetiikan	None
maatunut	Past
oksentaa	Present
diggaan	Present
muokattava	Present
koputtele	Present
pursotitte	Past
esso	None
plussa	None
magneetti	None
liialliselta	None
kapeat	None
leveillä	None
synnytä	Present
tymiini	None
kärjistänevät	Present
työskentelivät	Past
ryöstelivät	Past
jaat	Present
ylistetty	Past
saavuttiin	Past
stereotyyppisiä	None
kirjannut	Past
huomaat	Present
nousivat	Past
rapautui	Past
kasapanos	None
tekijäksi	None
sisäistää	Present
peräpää	None
syöttävä	Present
denaaria	None
sisäkaton	None
menettelee	Present
heterografteihin	None
kasvitieteellisissä	None
organisoinut	Past
butadieenin	None
torpparina	None
kysyt	Present
kullattiin	Past
tajusin	Past
astu	Present
valloitti	Past
vaikutat	Present
ilmasuojaa	None
halvaantuu	Present
turmeli	Past
samaistettiin	Past
huomaan	Present
kiinnitti	Past
sensuroidaan	Present
aerodynaamisten	None
täsmällisyyteen	None
olympiaveneellä	None
hinattava	Present
kuvailtu	Past
tempaistaan	Present
vaurioittavat	Present
laikkaan	None
järjestyvät	Present
hieroutuu	Present
liittoutuu	Present
harmittanut	Past
paisuu	Present
azerintaisimme	Present
maajoukkueesta	None
tallettanevat	Present
aseistautuivat	Past
hikevät	None
kunnanhallitukseen	None
paheksunut	Past
minkälaisesta	None
galicia	None
kommentoidaan	Present
kohenivat	Past
tekstiviestien	None
voimakkuudet	None
imaisee	Present
jippoilkoon	Present
huhuillevat	Present
niukkojen	None
avustetaan	Present
nukutuslääkäreiltä	None
yksilöllistä	Present
kortistoitaisiin	Present
kuvittivat	Past
veisattiin	Past
murtautui	Past
pohjaavat	Present
määrätään	Present
tunnistettavalla	None
kaariminuutin	None
läntiset	None
talvehtinut	Past
katalysoiva	Present
näppejä	None
vaivat	None
motivoinut	Past
kävelytä	Present
samastui	Past
jälkijäristyksiä	None
katkaisivat	Past
ravistettava	Present
monimutkaista	Present
opetellaan	Present
fermiumein	None
kärjistetty	Past
langettanut	Past
ainesosilla	None
rasvaantuisin	Present
pyöritään	Present
mikin	None
kaartakoon	Present
käskivät	Past
massiivisella	None
majoitti	Past
goottilaisessa	None
haihdu	Present
heittäisi	Present
ennustuksesta	None
keltakuumetta	None
matkii	Present
manipuloitu	Past
puhaltavat	Present
konfirmoitu	Past
polkupyöräilijöiden	None
tiloista	None
kertyivät	Past
aamukirkotta	None
miehittää	Present
kahlitsemme	Present
pinnallistu	Present
rationaalista	Present
rauhoitteli	Past
käynnistyy	Present
aloitit	Past
arvostelijat	None
mestaroitiin	Past
alvejuuresta	None
määräytyisi	Present
eristävä	Present
verijuotikasta	None
haalluit	Past
rahasta	Present
loppuisi	Present
keinoteltakoon	Present
heikentää	Present
iskuvasara	None
tonneissa	None
kasvinsyöjiä	None
ajattaa	Present
nimittivät	Past
ilmaisuina	None
menestyvästä	None
venäläistää	Present
määräydy	Present
levyttää	Present
jäsennetty	Past
puoliintuvat	Present
trilogiasta	None
parantaisivat	Present
lukitsi	Past
multiversumeineen	None
tuijotan	Present
vaihtelee	Present
luottaisin	Present
ohuehkossa	None
päivitetään	Present
linnoitukseen	None
karhennuttiin	Past
piipahtaa	Present
protestoinut	Past
uitellevat	Present
elpymistä	None
sekaantuivat	Past
pelkistetään	Present
alentavat	Present
vähittäiskauppojen	None
heikentyi	Past
eukaryooteissa	None
synkeää	None
halventuivat	Past
ylistän	Present
yksipuolistuttiin	Past
aarrevalkealle	None
saatan	Present
kietoutuu	Present
ihmiskaupasta	None
polvista	Present
inhimillistä	Present
mitätöitiin	Past
jäätikköjen	None
rekisteröidään	Present
tajua	Present
riisutaan	Present
rokottaa	Present
yöpynyt	Past
valmensivat	Past
sporttimalleja	None
korvasivat	Past
kohtasin	Past
karsittu	Past
korvaantui	Past
opiskele	Present
inspiroinut	Past
kauhistava	Present
vakiinnuttavat	Present
vainu	None
väkevöidään	Present
materialisoisitte	Present
pidit	Past
tallennat	Present
rahoitusjohtajana	None
otsikkoaineena	None
ymmärtäisin	Present
mutkistuu	Present
aktiviteetteihin	None
seisaketta	None
räjähtivät	Past
halkaisevat	Present
evästä	Present
mobiiliin	None
veny	Present
koskettanut	Past
kannattajissa	None
lokeroinen	Present
matkusta	Present
puolustanut	Past
naaraan	Present
uskonut	Past
loitsut	None
ohjaukset	None
jahtaavat	Present
lauletaan	Present
saata	Present
putsaat	Present
vandalisoitu	Past
nivot	Present
nujerra	Present
kannabinoideihin	None
konttaavat	Present
kytkenyt	Past
surkutelkaa	Present
läpäisevä	Present
holistoonasimme	Past
hupenee	Present
