sivukivistä	sivukiviksi	Case
hankaloidu	hankaloitukaa	Person
kromitin	kromitti	Person
mellakoitte	mellakoin	Person
kärjistytään	liukastetaan	lemma
löyhähtänemme	löyhähdämme	Mood
komissaari	komissaarit	Number
solvannut	kertaistanut	lemma
ynähdä	ynähtäisit	Mood
auvoisalla	auvoisilla	Number
vastenmieliseksi	perinnölliseksi	lemma
tuomioina	tuomioilta	Case
leipäännyttäköön	leipäännytään	Mood
oksimetolonilta	oksimetoloneilta	Number
aineistunee	aineistuu	Mood
kivitieteellä	kivitiede	Case
kastikkeesta	kastikkeeksi	Case
avoimena	avointa	Case
postiluukulla	postiluukku	Case
natriumasetaatiksi	natriumasetaateiksi	Number
valmistusaikoja	valmistusajoilla	Case
satyyrina	satyyri	Case
vetäisevät	vetäisette	Person
hävinneiksi	hävinneeksi	Number
rikkidioksidi	rikkidioksidit	Number
sojotatte	sojotat	Number
yhtälöryhmässä	yhtälöryhmissä	Number
päälaenlohkoon	päälaenlohkoihin	Number
vangitsemismääräykseltä	keskikentältä	lemma
teljo	teljot	Number
ensiesittänet	onanoinet	lemma
lähettiläät	lähettiläs	Number
panostettakoon	panostetaan	Mood
kaavioisin	kaavioisitte	Person
laihasta	laihaksi	Case
valapattoihin	valapattojen	Case
menettäisin	menettäisitte	Person
puttaukset	puttaus	Number
nieleskelimme	nieleskelit	Person
tarkastettiin	tarkastetaan	Tense
spesialisoinevat	spesialisoinemme	Person
zeppeliinin	zeppeliinien	Number
tupakoimattomuuksista	tupakoimattomuudesta	Number
purren	purrevat	Person
alifaattisille	maalisille	lemma
tuloja	tuloihin	Case
separoin	separoit	Person
vastustajat	vastustajille	Case
saunoi	saunoivat	Person
lasimaljakkoja	lasimaljakoitta	Case
peittynen	peittynee	Person
aarnihongista	aarnihongilta	Case
eleganttiin	käyneeseen	lemma
tiedotettu	tiedottanut	Voice
eksametri	eksametristä	Case
huhdat	huhtina	Case
tahmariisinä	tahmariisiltä	Case
siunauksekkaista	siunauksekkaasta	Number
kvantiileissa	kvantiilein	Case
tarinoitava	korreloitava	lemma
suhdeviivaimitta	suhdeviivaimetta	Number
patoutuu	patoudumme	Person
japaninmakakissa	japaninmakakilla	Case
yhtäläistitte	yhtäläistimme	Person
myrskysäättä	myrskysäittä	Number
toimintaterapioita	toimintaterapioiden	Case
ylisti	ylistimme	Person
kalmistolta	kalmisto	Case
valoherkät	israelilaiset	lemma
menestyksellä	menestyksessä	Case
edeltäkööt	paetkoot	lemma
epäyhtenäiseltä	koivuiselta	lemma
vegetatiivisilla	vegetatiivisella	Number
sijoitun	sijoittuvat	Person
kuulantyönnöllä	kuulantyönnön	Case
paleoproterotsooista	paleoproterotsooisia	Number
siivittivät	siivitit	Person
kuolemattomuudetta	kuolemattomuudessa	Case
vartioin	vartioitte	Person
maallisuuksilla	maallisuudella	Number
kovot	kovo	Number
indefiniittipronomineiksi	indefiniittipronominiksi	Number
armahtavaisiksi	salamyhkäisiksi	lemma
tarvitsee	tarvitsisi	Mood
tunnette	tunnet	Number
teratavuille	teratavulle	Number
prekambrisia	prekambrisilta	Case
vuonisin	vuonisi	Person
epävirallinen	epäviralliseen	Case
kaarista	kaaritta	Case
huimauksena	kantamisena	lemma
Natura-alueeksi	Natura-alueetta	Case
jääpeitteiseksi	jääpeitteisiksi	Number
heittäydytte	kuppaatte	lemma
pikkusisar	pikkusisaresta	Case
jatkoajalla	jatkoajoilla	Number
sammaleläimet	sammaleläimille	Case
paisuvaisen	paisuvaisten	Number
hipoo	hipoisi	Mood
kirjoituskoneen	kirjoituskoneiden	Number
roomalaistanet	roomalaistanen	Person
yliäänimatkustajakoneen	yliäänimatkustajakoneiden	Number
haiseviksi	pelkiksi	lemma
ehjiksi	ehjiltä	Case
pallokalat	pallokala	Number
digestiiviseen	poppaan	lemma
massoilta	massalta	Number
rannekkeesta	ranneke	Case
keriytyköön	keriytykööt	Person
korjaimeen	korjaimeksi	Case
tunnustajien	tunnustajat	Case
solitonitta	lomailijatta	lemma
tilistä	tili	Case
autoasentajia	autoasentajina	Case
hedelmöittäköön	hedelmöitä	Person
kristillismielinen	kristillismieliset	Number
nimikoinet	nimikoisit	Mood
avitti	pomppasi	lemma
nakkisormea	nakkisormen	Case
atomimassoina	atomimassoihin	Case
värttinäluuksi	värttinäluiksi	Number
häikäilemättömittä	häikäilemättömistä	Case
antoina	antona	Number
valmistettavuudetta	valmistettavuudessa	Case
elektronivoltin	elektronivolttien	Number
ultramoderni	ultramodernit	Number
umpikuurossa	kruusatussa	lemma
löysennyn	löysentyisin	Mood
golfinpelaajat	golfinpelaaja	Number
hulavanteeksi	hulavanteetta	Case
känisimme	osoitimme	lemma
höpöä	höpöksi	Case
muokkaajissa	muokkaajia	Case
sentrifugoisi	sentrifugoisimme	Person
aasianleijonia	aasianleijonilta	Case
sähköhuovat	sähköhuovissa	Case
tumpeloisi	tumpeloisit	Person
astrofobioihin	maailmansotiin	lemma
kierouttanee	kierouttanemme	Person
kreppikihartimessa	kreppikiharrinta	Case
öljytuho	öljytuhot	Number
julkaisuina	julkaisuille	Case
termiltä	termeiltä	Number
yöpyisivät	yöpynevät	Mood
sulautuu	sekaa	lemma
osmiumin	osmiumien	Number
automaattistunemme	automaattistumme	Mood
agenttikirjallisuuksin	agenttikirjallisuuksille	Case
etsiskelee	etsiskelen	Person
alakuloisempi	modulaarinen	lemma
mylvinnän	mylvintöjen	Number
asvalttitaltoissa	asvalttitaltassa	Number
povaisimme	povaisin	Person
allastelakoita	allastelakoin	Case
arkkityyppisittä	arkkityyppisettä	Number
kolmiloikkaa	kolmiloikasta	Case
pensselöiköön	pensselöinee	Mood
särissemme	särisset	Person
räpsyy	räpsyköön	Mood
suomentavat	renderöivät	lemma
suppo	suposta	Case
höyryraudalla	kurttukaalilla	lemma
pohatat	pohatta	Number
kohtasi	kohtasivat	Number
verryttelypuvuiksi	verryttelypuvuksi	Number
kiintolevyt	kiintolevy	Number
köhiset	köhisemme	Person
sokeainkirjoitukseen	marabuun	lemma
hengityskoneeseen	hengityskoneesta	Case
harmaantuvat	harmaantuu	Person
buuttaan	nöyrrytän	lemma
puolustaudutaan	puolustauduttaneen	Mood
järjestelitte	järjestelin	Person
bentsofenoneina	bentsofenonina	Number
äestykseksi	äestys	Case
propagandalehti	propagandalehdet	Number
puhuimme	puhuin	Person
punoitamme	punoitat	Person
natriumformiaateille	natriumformiaateiksi	Case
tuuppinette	krakannette	lemma
nörtin	nörttien	Number
hippien	lumpparien	lemma
suoristauduitte	suoristauduimme	Person
räiskeettä	räiskeittä	Number
yrttilääkkeitä	yrttilääkkeille	Case
puutukoot	puudu	Person
naikkosetta	naikkositta	Number
kitalaenluussa	kitalaenluutta	Case
kiittänette	kiittänen	Person
goottilaisine	goottilaisille	Case
lammikko	lammikot	Number
oaaseille	oaasit	Case
kraavannet	kraavaa	Mood
kelpuuttakoon	kelpuuttakaa	Person
lykkikää	lykkikäämme	Person
takaa-ajoa	takaa-ajoja	Number
raahustanette	raahustaisitte	Mood
edoimme	edoitte	Person
vastalääkkeissä	vastalääkkeessä	Number
erikoisjoukoilla	karnosiineilla	lemma
salaisimmatta	salaisimmitta	Number
perinnöllisinä	perinnöllisenä	Number
näytäntö	näytännöt	Number
kovettaisin	kovettanen	Mood
yksityisviesteiltä	yksityisviestein	Case
savikkana	savikkoina	Number
järkkynen	lauhduttanen	lemma
enteille	renessansseille	lemma
karmisin	karmisi	Person
stimuloimme	populaaristimme	lemma
paremmaksi	paremmiksi	Number
vesivoimasta	vesivoimalla	Case
velkauttakaamme	silmäiskäämme	lemma
diskriminoinen	kronikoinen	lemma
neli	neliksi	Case
valehyökkäyksissä	valehyökkäyksinä	Case
kynnysmatosta	kynnysmatolla	Case
savisissa	savisilla	Case
glögejä	glögiä	Number
huojutteleva	puettava	lemma
poikkihuilujen	poikkihuiluina	Case
kaoliniitteja	kaoliniittia	Number
ruskeanharmain	ruskeanharmaiksi	Case
lentolaitteet	lentolaite	Number
kiehuvassa	kiehuva	Case
pääryhmiksi	pääryhmiä	Case
soukennetaan	kolonisoidaan	lemma
tähkisimme	tähkisi	Person
tiipiinä	kanoottikaksikkona	lemma
levittänyt	levitetty	Voice
tiheänä	tiheä	Case
tekstailevat	tekstailet	Person
ydintutkimuksilla	käsitteillä	lemma
behaviorismeiksi	kuusenvyörouskuiksi	lemma
kieltäytyköön	kieltäytykää	Person
postikortissa	postikorteissa	Number
kiipeämättömäksi	kiipeämättömänä	Case
napauttaisin	napauttanen	Mood
kolmitavuinen	kolmitavuiset	Number
pensastaisitte	pensastaisivat	Person
konspiraatiolle	konspiraatiotta	Case
jeesannet	jeesannevat	Person
testeistä	testeissä	Case
otsonikokouksin	otsonikokouksineen	Case
kamppailen	kamppailin	Tense
viipynette	viipynevät	Person
takkuan	takkuavat	Person
pito	pidot	Number
ripittäytyvät	ripittäytyy	Person
alabasterit	alabasteri	Number
ydinkoe	keulapotkuri	lemma
jasmiini	maanviljely	lemma
tinnerittä	tinneri	Case
falleja	fallia	Number
hurjennette	pullahtanette	lemma
luoteistuulesta	luoteistuulista	Number
nykyaikaisuudetta	nykyaikaisuudelta	Case
leiriytynet	leiriytyisit	Mood
jatkosodan	jatkosota	Case
leskeydyt	leskeytyisit	Mood
autohälyttimistä	punatulkuista	lemma
höösäätte	höösätkää	Mood
pankkilainoiksi	pankkilainaksi	Number
poikkeavammilta	poikkeavammista	Case
vilautellevat	vilautellen	Person
vääjäämätön	nominaalinen	lemma
suutaroi	köynnösti	lemma
autuuttanet	rähjännet	lemma
tislaamoina	tislaamoista	Case
synnynnäisistä	pituisista	lemma
kollektivoit	kollektivoimme	Person
härskiytyivät	härskiydyit	Person
hegeliläistä	partaisempaa	lemma
rukeiksi	rukeilla	Case
islamilaisissa	islamilaisiin	Case
subjektiivien	subjektiivin	Number
haastelisimme	osittaisimme	lemma
saaren	saarten	Number
untuvaisen	jatsahtavan	lemma
kätkeytyisitte	kätkeytynette	Mood
haaroituitte	kuntouduitte	lemma
ainunkieliseltä	ainunkielisettä	Case
survimeksi	porraslimaseitikiksi	lemma
šiiaa	šiioja	Number
tylsennetty	tylsennettävä	Tense
huoltoluukuissa	huoltoluukkuina	Case
sitkenin	sitkenitte	Person
harmit	harmeilta	Case
nyyhkäisty	nyyhkäissyt	Voice
apostrofit	apostrofeilta	Case
temppuilijat	temppuilija	Number
seuraavilta	seuraaville	Case
norjennuin	norjennuit	Person
aviopuolisoista	aviopuolisosta	Number
karkeutettaneen	karkeutetaan	Mood
tursutetaan	tursutettaneen	Mood
kekkuloikaa	kekkuloikoot	Person
kakkupaperiksi	kakkupaperi	Case
entiseksi	naiselliseksi	lemma
makrofyytista	makrofyyteista	Number
mesosfääreiltä	mesosfääriltä	Number
analogiset	kaljaiset	lemma
sateenkaarineen	sateenkaarille	Case
vieritetään	vieritettäköön	Mood
heiluttaa	paapii	lemma
tuiskuaisit	tuiskunnet	Mood
tiukkunet	tiukkunette	Person
kuittaudumme	kuittautunemme	Mood
isotrooppisiksi	isotrooppisia	Case
vulgaarina	kevytrakenteisena	lemma
kumarra	kumartakaa	Number
kyselee	kyselevät	Number
parveiluaikoihin	parveiluajoista	Case
absorboit	absorboimme	Person
järjestelmällisten	järjestelmällisen	Number
ylpistytte	ylpistyt	Person
juonikkaaseen	juonikkaisiin	Number
ketjuunnuit	ketjuunnuimme	Person
väärinkäytöllä	väärinkäyttöön	Case
tasapainotuksina	tasapainotuksineen	Case
köyristynevät	köyristyisivät	Mood
eilisen	sefardijuutalaisen	lemma
dieselöit	kermoituit	lemma
vaihtolämpöisinä	vaihtolämpöisiä	Case
islamintutkijoina	islamintutkijana	Number
höyläävä	höylännyt	Tense
laimentunet	laimentunette	Person
jalkautatte	jalkauttakaa	Mood
uikutetaan	uikutettaisiin	Mood
omena-riisipuuroitta	omena-riisipuuroineen	Case
edellä	edeltäkää	Number
silputkoon	silputkoot	Number
bensiinikäyttöinen	onnistunut	lemma
keväistänee	keväistänen	Person
revinnöiksi	revinnäksi	Number
imploosioineen	maustekurkumineen	lemma
partisiippi	partisiipit	Number
yhteensopivaan	yhteensopiva	Case
sisäpiiriin	sisäpiireihin	Number
epärehellisyydellä	epärehellisyyksillä	Number
avajaistarjouksiin	avajaistarjoukseen	Number
itsemurhapommitus	laillisuusperiaate	lemma
valistakoon	valistakaa	Person
liikematkalla	liikematkan	Case
kalkutat	kalkutan	Person
pedagoginen	pedagogiseksi	Case
ekstrovertteinä	ordoviikkisinä	lemma
adenylaattisyklaasit	adenylaattisyklaaseille	Case
suunnittelemattomat	kampakeraamiset	lemma
kuiskailuineen	kuiskailuihin	Case
harotit	notkutit	lemma
tupruttava	ruiskuttava	lemma
ataksiaan	makrillihaukeen	lemma
karmittaisiin	lovettaisiin	lemma
ottovanhemmin	ottovanhemmissa	Case
ylenkatsoin	ylenkatsoit	Person
yhteiskoulua	ortodoksisuutta	lemma
maantiedettä	maantieteitä	Number
liikennemerkit	liikennemerkki	Number
suljen	suljin	Tense
opastava	opastanut	Tense
nujakoinette	nujakoinee	Person
kodifiointeihin	kodifioinneissa	Case
nykynuoria	nykynuorta	Number
kaaputettakoon	kaaputettaneen	Mood
nadoilta	nadalta	Number
akonitiineilta	ruumiinavauksilta	lemma
isokudu	isokudut	Number
temperamentikas	temperamentikkaat	Number
skandaloisi	skandaloisivat	Person
rajauskynittä	rajauskynät	Case
pakkomielteisistä	pakkomielteisestä	Number
indonesialaista	indonesialaisia	Number
optiotodistukseen	optiotodistuksetta	Case
lingotkaamme	linkoa	Person
agitoitu	lietsottu	lemma
monimuotoisena	monimuotoinen	Case
mauttomia	mautonta	Number
ammattioppilaitoksissa	ammattioppilaitoksessa	Number
keskeyttäisivät	keskeyttänevät	Mood
konnanleinikit	konnanleinikki	Number
eskaloivat	eskaloi	Number
vahvenemme	vahvenimme	Tense
uskovaisina	uskovaisena	Number
ohjelmoijalla	ohjelmoijilla	Number
haistelisitte	haistellette	Mood
pläkeistä	pläkistä	Number
miehittämättömällä	miehittämättömillä	Number
valtakunnallisella	valtakunnallisena	Case
sähköpiiskat	sähköpiiskoissa	Case
toimielintä	rationaalisuutta	lemma
alakkaisine	alakkaisia	Case
zirkoniumeissa	zirkoniumeja	Case
juhlisitte	juhlisit	Person
alhaisena	alhaiselle	Case
estradeista	estradista	Number
toisenlainen	toisenlaiset	Number
koontavat	koontaa	Person
injektoikaa	injektoi	Person
hevosparit	hevospari	Number
lumisokeudet	lumisokeus	Number
palpeerannevat	palpeerannen	Person
räksyttäkäämme	räksyttäisimme	Mood
maailmansodassa	maailmansodissa	Number
kovimmat	kovin	Number
sankariuksissa	sankariuksille	Case
ansaitsematon	paljasjalkainen	lemma
suosittelisivat	suosittelisit	Person
lähdöksi	lähdöiksi	Number
osina	osana	Number
oltavia	oltavilla	Case
tiuhenna	tiuhennat	Mood
papilleineen	papilleilta	Case
masennuksella	masennuksilla	Number
ventannette	ventannevat	Person
avoimen	selkärankaisen	lemma
gaalailloilta	gaalailloista	Case
abstraktille	katuvaiselle	lemma
selkiintynette	selkiintynee	Person
buuaavat	rymyävät	lemma
alustajat	alustajineen	Case
slabalta	slaboilta	Number
metsästä	metsästäköön	Person
katkeroiduttaneen	saksalaistuttaneen	lemma
tumputtavat	tumputtaisivat	Mood
milliwatteineen	milliwateissa	Case
presidentinvaalit	presidentinvaaleja	Case
sukukypsyydeltä	sukukypsyyksiltä	Number
rankkenisitte	rankkenisin	Person
hulluimmatta	hulluimpana	Case
hilatkoon	hilaa	Person
liukuovitta	liukuoviin	Case
pakkoluovuttaisimme	pakkoluovuttakaamme	Mood
solminnasta	kromosfääristä	lemma
herpautuisitte	herpautuisit	Person
luo	luovat	Number
antisemitistisen	rahallisen	lemma
baskinkielisellä	baskinkielistä	Case
raahustin	raahustivat	Person
äksyyntynet	äksyyntynette	Person
determinististä	itämerensuomalaista	lemma
harhaannutit	harhaannutitte	Person
ennakkosäästämisenä	puhkuntana	lemma
abdikoimme	puoliinnumme	lemma
töhrin	töhrivät	Person
piristäisin	piristäisit	Person
valkoisemmaksi	separatistiseksi	lemma
vietämme	viettänemme	Mood
käsitöitä	käsityötä	Number
seisontajarrun	seisontajarrua	Case
kummutkaamme	kummutkoon	Person
lonksuisitte	lonksuisimme	Person
reen	rekien	Number
tatuoinee	tatuoinevat	Number
haudutuspadat	haudutuspatoihin	Case
hapantaikinoiden	hapantaikinan	Number
sterilisoin	sterilisoi	Person
eroottisimmille	puristisille	lemma
ahkerimpiin	laaja-alaisiin	lemma
ehtinen	ehdin	Mood
batiikkiin	naisartistiin	lemma
calvadoseineen	calvadosit	Case
tummalakiseitikiksi	pilvenpiirtäjäksi	lemma
klassisella	klassisessa	Case
kamiinaa	kamiinoita	Number
sopimattomuudelle	sopimattomuudeksi	Case
ruokalappuja	ruokalapuista	Case
karakterisointina	karakterisointeina	Number
niksahtaa	niksahtavat	Person
puhui	puhuimme	Person
hulinoitsijaa	hulinoitsijoita	Number
kiehahtaisivat	kiehahtaisin	Person
ukottunut	resunnut	lemma
linnussa	lintuun	Case
onanoi	onanoit	Person
linjaorganisaatioin	linjaorganisaatiot	Case
ohjelmistotekniikka	ohjelmistotekniikasta	Case
pikareiksi	pikareissa	Case
kehiteltäisiin	kehitellään	Mood
feenikseittä	laavakivittä	lemma
deformoikaa	deformoitte	Mood
lyhytaikaisista	lyhytaikaisesta	Number
paljastajaan	paljastajiin	Number
ylikuumenemiset	ruokalajit	lemma
kessutellette	kessutellee	Person
geenimuunnellussa	geenimuunnelluissa	Number
rahapelit	rahapeli	Number
yksilöllistyisit	yksilöllistyt	Mood
kaarikäytävällä	kaarikäytävillä	Number
terapeuttiset	terapeuttisiin	Case
ksyluloosi	ksyluloosina	Case
kannibalisoinemme	kannibalisoikaamme	Mood
talviasuttavalle	säädyttömälle	lemma
mietiskelkööt	mietiskelköön	Person
ansaitaan	organisoidaan	lemma
hän-muotoisilta	indonesialaisilta	lemma
okranväreissä	okranväreittä	Case
pyramidikyyn	pyramidikyylle	Case
ampeerimittarille	pehmytjäätelölle	lemma
huopatossuilla	huopatossuista	Case
auvoisa	närkästynein	lemma
notkistuivat	notkistui	Person
näpistelijöihin	näpistelijöiltä	Case
kaivatit	kaivatti	Person
T-viivaimista	kampuraseitikeistä	lemma
röyhelöistä	röyhelöisiä	Number
muunnosta	muunnoksia	Number
originelleilla	originelleitta	Case
perunakellari	perunakellarille	Case
Hitler-viiksiksi	Hitler-viiksillä	Case
menhadeneiksi	menhadeneissa	Case
kate	katteet	Number
sidekudoksesta	sidekudoksessa	Case
epäjärjestyksen	epäjärjestystä	Case
organisoikoon	organisoisi	Mood
heristäisi	heristäisitte	Person
arkatunteisetta	kuvailevatta	lemma
kannikkeineen	kannikkeilta	Case
plyysimaton	plyysimatosta	Case
iljettäisimme	iljettäisin	Person
prässäyslaitteetta	prässäyslaitteitta	Number
adiabaattisin	adiabaattisiin	Case
äänieristetylle	riivatulle	lemma
kärkyntänä	kärkyntää	Case
laseerasivat	laseerasitte	Person
fatalistinen	koiramaisempi	lemma
intiaanille	intiaanissa	Case
osoittanen	osoittanemme	Person
tahraudumme	repeennymme	lemma
antasidisin	antasidisiksi	Case
jaanatkaamme	jaanatkoot	Person
rantaneula	rantaneulalla	Case
epäkäytännöllisine	ordoviikkisine	lemma
musikaalisuuksina	musikaalisuuksia	Case
kuljeksin	kuljeksi	Person
maalaustelineiltä	maalaustelineeltä	Number
asteroidivyöhykkein	asteroidivyöhykkeillä	Case
lainehditte	lainehdit	Person
vesijettiin	vesijetittä	Case
raskauttaisin	raskauttaisi	Person
eläkerahastoista	palatalisaatioista	lemma
prosentittomatta	prosentiton	Case
depressiivisyysten	depressiivisyykset	Case
taidehistoriaa	runsaudensarvea	lemma
lineaarialgebrien	lineaarialgebroilta	Case
tunnot	tunto	Number
tehnee	tehnen	Person
korotuttavat	korotutan	Person
klassikolla	klassikoilla	Number
uuvuttaisimme	paikkauttaisimme	lemma
mustarouskutta	mustarouskulle	Case
purit	puritte	Number
valottuisi	valottuisivat	Person
epäröiville	kaksinapaisille	lemma
rusehtavina	rusehtaville	Case
olympialuokaksi	olympialuokiksi	Number
unelmatortuilla	unelmatortulla	Number
heijastavat	heijastaa	Person
kyläläiset	kyläläinen	Number
innoitetaan	innoitettaisiin	Mood
liikenimme	liikenit	Person
kehnonnuitte	kehnonnuit	Person
propagaatioilla	propagaatiolla	Number
muurasi	muurasivat	Person
huolestuttiin	säristiin	lemma
dreseerannemme	dreseerannette	Person
osuuskunnat	osuuskunta	Number
photoshoppaat	photoshopannet	Mood
stailatkaa	pullahtakaa	lemma
kanonistettu	laitettu	lemma
tömisisi	tömisisit	Person
poskilla	poskella	Number
ovenkarmeilta	ovenkarmeja	Case
äityisin	äityisimme	Person
silkkiuikut	silkkiuikuista	Case
normannit	normanni	Number
upeimmista	kouluikäisistä	lemma
patologeilta	patologilta	Number
baškiiri	baškiiriksi	Case
taloustilanteelta	taloustilanteesta	Case
uusiudutte	uusiuduitte	Tense
äyrittänyt	replikoinut	lemma
johtavalta	johtavasta	Case
toimitsijoina	toimitsijana	Number
kuivaamme	kuivaisimme	Mood
rajakreivi	rajakreivin	Case
hautovat	haudot	Person
jääpalloina	jääpallona	Number
vokaa	vokasi	Tense
mellottaisi	mellottaisivat	Person
naurahduksiin	naurahdukseen	Number
keikkunette	keikkunet	Number
fennekin	keltakuumehyttysen	lemma
mesiangervoissa	mesiangervoiksi	Case
tankeilta	tankkeja	Case
keloihin	kelaan	Number
avulle	avulla	Case
fibannee	ryvettynee	lemma
uitellevat	uittelisivat	Mood
heinittäisit	käyristyisit	lemma
globuliinien	globuliinin	Number
nautinnonhimoisissa	nautinnonhimoisessa	Number
yhtenäisiä	yhtenäistä	Number
riittoisiin	riittoisaan	Number
batistisiksi	batistisine	Case
hydrofoneihin	hydrofoniin	Number
helppotajuiselta	helppotajuiseen	Case
vanhurskaana	vanhurskaina	Number
polttelee	polttelen	Person
rikkinäisiin	rikkinäiseen	Number
modernimpi	modernimmat	Number
lasittanen	lasittanemme	Number
autonkuljettajissa	autonkuljettajassa	Number
nuklideitta	nuklideista	Case
suutahdin	kiinteydyin	lemma
tuoksuttomina	tuoksuttomat	Case
märkisitte	märkisi	Person
nimentö	nimennöt	Number
eristäydytte	eristäydyn	Person
ylihinnoittelemme	ylihinnoittelevat	Person
seuraavat	seuraat	Person
roiston	roisto	Case
epäkäytännölliset	epäkäytännöllisin	Case
ansoittanemme	ansoittanee	Person
heraldisiksi	mauttomiksi	lemma
ohjekirjoiksi	ohjekirjoihin	Case
tulitikkua	tulitikkuja	Number
lotratkaamme	lotraa	Person
ihannoi	orastu	lemma
vastuualue	norsunluu	lemma
korvake	korvakkeet	Number
tuotantolinjoina	tuotantolinjana	Number
lipsahditte	lipsahdin	Person
oppikouluissa	oppikoulussa	Number
synninpäästöä	synninpäästöjä	Number
keijuineen	keijuina	Case
nukkaannutaan	nukkaannuttaisiin	Mood
pensoisivat	pensoisimme	Person
tyttövauvoilla	tyttövauvalla	Number
höhliltä	päiväntasauspisteiltä	lemma
merirosvon	merirosvojen	Number
sapekkaista	sapekkailla	Case
kasvatettu	kiedottu	lemma
terrorisminvastaisine	terrorisminvastaiset	Case
smirgelöisi	proletaaristaisi	lemma
vihannesportulakasta	rasituksesta	lemma
edesmentäneen	edesmennään	Mood
fykologisiksi	perättäisiksi	lemma
lentoyhtiöillä	lentoyhtiöllä	Number
humaanistakoon	humaanistakaamme	Person
cembalisteille	kidekemioille	lemma
unohdu	unohtunet	Mood
laajennettiin	laajennetaan	Tense
velkauttaisit	velkautat	Mood
läpimenoilla	läpimenolla	Number
orapihlajia	orapihlajineen	Case
kinaasitta	kinaaseitta	Number
työmarkkinoin	työmarkkinoille	Case
adoptoivat	adoptoit	Person
fibaan	olutpubiin	lemma
leyhyttelisivät	leyhytellevät	Mood
vuorovaikutteisiksi	seurallisiksi	lemma
ihmislapsin	ihmislapsilla	Case
sovelsin	silvin	lemma
näykkinevät	näykkivät	Mood
kaihotaan	kaihottiin	Tense
muusannemme	muusannet	Person
joikaa	joiatkoon	Person
kuoleentunette	kuoleentunet	Person
omaisuusverolla	omaisuusveroilla	Number
shikoku	shikokuna	Case
herketty	radikalisoitu	lemma
palholta	palhoksi	Case
sotilaallistit	sotilaallistivat	Person
kanonisoinemme	rokottanemme	lemma
nudeilta	nudeissa	Case
hulinoi	hulinoikoon	Mood
värittänen	värittänette	Person
vihersillihaperoilta	kimmorajoilta	lemma
alustimme	alustivat	Person
rasteroin	rasteroivat	Person
eväkkäinä	eväkkäänä	Number
kantautunen	kantautuisin	Mood
hanureineen	hanurit	Case
illatiiviksi	illatiivia	Case
pakinoitsijoiksi	pakinoitsijaksi	Number
vaaleanruskea	majoneesinen	lemma
buzukeissa	buzukeina	Case
laihentakoon	laihentanee	Mood
uutiskierroilta	pieruilta	lemma
jäljittäisit	riiputtaisit	lemma
metkuun	metkuihin	Number
äkämään	äkämästä	Case
suopeita	suopeaa	Number
jousivakio	kuumuus	lemma
mutkistitte	mutkisti	Person
kyllääntyy	kylläännyt	Person
nimittelemme	nimittelen	Person
kellin	kellivät	Person
kahmisi	kahmisivat	Number
kippaisi	kippaisitte	Person
äyskähdellet	lyhennet	lemma
huoltoasemassa	huoltoasema	Case
päädyn	päätynen	Mood
keskustapuolueetta	keskustapuolueitta	Number
provosoiduin	provosoiduit	Person
edeltäköön	edellä	Person
ohjastajaa	ohjastajan	Case
synnittömään	makkariin	lemma
helpontuvat	helpontukoot	Mood
lumilautailisitte	lumilautailette	Mood
haketetaan	haketettiin	Tense
räjäyttäisivät	räjäyttävät	Mood
dimensiosta	dimensiolta	Case
suttautunette	suttautunemme	Person
eurooppalaistanemme	eurooppalaistanevat	Person
segmentoikoon	segmentoi	Mood
kalsiumfluoridien	kalsiumfluoridin	Number
nuorisotyöntekijät	nuorisotyöntekijä	Number
plasebovaikutuksille	plasebovaikutukselle	Number
osoittanette	osoittanen	Person
raauitte	raauin	Person
uskaliaaseen	uskaliaisiin	Number
boakäärmeet	boakäärme	Number
orkestroisi	orkestroinee	Mood
väpätitte	väpätit	Person
juoksute	juoksutteeseen	Case
somistaa	limittää	lemma
luonnut	luontuisit	Mood
sosiaalitoimeksi	pölypunkiksi	lemma
pihtipolvisena	pihtipolvisina	Number
lommoontuisitte	lommoontuisit	Person
vaanii	laukoo	lemma
heläyttäköön	heläyttäkää	Person
jytissette	kuivunette	lemma
napista	nappi	Case
tussi	tussit	Number
väsyinä	liitukautisina	lemma
herkistettäisiin	pökerryttäisiin	lemma
savikat	savikoihin	Case
kaaviloikoon	kaaviloikaa	Person
kellutamme	kelluttaisimme	Mood
glottaaliklusiileitta	glottaaliklusiilitta	Number
ikäisiksi	lounaisiksi	lemma
hampaallisten	primääristen	lemma
vieraannutetaan	vieraannutettaisiin	Mood
rakennuksille	rakennukset	Case
koukistit	koukisti	Person
britiksi	britilta	Case
tuulosilla	kasvusolukoilla	lemma
nöyhtääntyi	nöyhtäännyitte	Person
saranatapiksi	saranatapissa	Case
toimistotyöajan	toimistotyöaikaa	Case
ärsytyksille	ärsytysten	Case
yhteistoimintalaeilta	yhteistoimintalakeihin	Case
huippasitte	huippasit	Person
jäsenyydet	jäsenyys	Number
sporttimallinen	rattoisa	lemma
appelsiinimarmeladitta	appelsiinimarmeladina	Case
tuomitsivat	tuomitsi	Number
urakoinnissa	korvapuustissa	lemma
sähkönkulutuksissa	sähkönkulutukset	Case
räjähdettä	räjähteitä	Number
biisoneita	biisonit	Case
kaftaaneiksi	kaftaaneille	Case
sähköverona	sähkövero	Case
kurkumassa	kurkumalta	Case
